Feature_ID,b_numbers,background_2,background_3,background_4,pex_1,TPII_1,LL37_2,PLEU_1,NT_6,pex_2,LL37_3,Ind_3,PXB_1,CAP18_1,HBD3_1,PR39_1,Ind_1,PGLA_1,NT_4,PGLA_2,NT_2,NT_3,PROA_3,Bac5_2,background_1,R8_1,R8_2,PROA_2,PROA_1,NT_1,AP_2,TPII_2,CAP18_2,background_5,Bac5_3,PR39_2,CP1_1,CP1_2,PXB_3
leuC,b0072,14.6445975,10.83275193,15.23997848,32.65337445,82.88620111,29.80909453,46.86425455,72.85537795,43.90912846,63.98701341,84.63351129,100.5565922,121.5138901,44.42212037,73.92397835,140.5308629,32.15348545,62.09277948,33.44958212,68.83609516,55.43436848,67.62531388,82.20248213,14.77639836,91.17612254,73.29283828,93.30618012,58.75949206,64.46042418,74.67321217,110.6492023,39.64578328,7.473230075,34.20375507,57.6709828,53.50230902,75.49076804,82.59924113
smf,b4473,14.63495497,9.713078691,11.69929307,370.5922017,90.53905957,136.0548815,187.1004823,235.2341452,415.57941,267.3828658,214.3545726,238.0391973,131.8054498,172.1593999,183.6486918,310.2645089,385.0173771,282.8042903,298.2142678,319.3266817,295.9802505,377.7115396,147.8259799,14.58235358,137.697806,170.5733043,305.9788918,250.7298298,294.3406214,495.0438125,109.417527,56.85285415,12.98034509,108.162778,309.1080538,55.87646853,85.24741668,293.2336658
wecD,b3790,14.63495497,12.59102793,7.799528713,65.21101444,96.31814848,70.280005,96.04327947,122.7188682,92.61371394,133.9601208,150.7366042,90.74382331,77.76955311,72.31417939,61.00676532,143.9755809,139.6870063,108.1116634,91.79398852,108.8060651,115.0571115,151.2863309,48.04344347,6.943977896,56.85533279,113.9816412,112.3899495,93.36979348,99.31278923,111.9592757,128.6997512,73.14402289,16.73566506,43.87133328,86.95483152,74.93637179,86.75230358,100.9318777
yigF,b3817,14.62609067,10.35679322,11.51505223,99.38720954,273.0278225,155.9058258,286.0059127,192.9866304,70.69379027,131.2460404,135.6292993,128.6132929,79.04550367,56.73694052,77.93098338,218.4904078,384.3791385,174.6017898,279.965718,116.3990319,129.9857815,41.1967371,84.57071931,19.47867815,84.55266026,213.7221251,61.61571649,81.901226930000007,98.26521709,91.77529066,211.0917986,71.41948369,9.401156193,53.70077302,83.79497322,397.3218275,374.8276655,163.4158703
sfmC,b0531,14.62033464,10.51198993,9.70720565,10.53997568,16.93906832,20.47785693,14.33085684,17.01195459,16.31424223,13.45932074,13.29484826,3.889020999,3.923284228,5.031134929,5.355646585,17.59933306,9.73728158,10.59456632,7.639438877,13.54376147,14.88834258,12.27973465,8.699174954,18.59994079,12.5309175,10.79971586,17.82910912,13.03440579,25.9172067,32.95951735,42.96685282,47.76598307,6.7589398,5.438595034,13.111974,10.84271331,4.742290648,10.34844953
yghT,b2986,14.62033464,17.08198363,10.97336291,14.14575683,46.12638604,32.17948947,11.9423807,42.08220347,23.51170204,25.79703142,117.9195237,27.22314699,24.74686975,13.33250756,21.16755555,148.6165902,48.94957767,32.10474643,56.87137831,42.32425459,46.55990771,28.3798312,35.69661447,25.36355563,88.52486881,211.6744309,39.93720444,120.8644901,61.32522148,43.13220789,44.73868181,45.33720427,8.746863271,27.19297517,16.65575075,85.68388079,107.3482156,43.74571845
basS,b4112,14.61330563,10.56252834,12.32068409,18.48229541,39.03001896,38.42973646,65.1778393,25.00137456,154.6900208,55.75696172,6.969790853,80.0988748,4.979553059,356.3204561,17.8031109,4.609349134,38.91369962,24.04151588,34.29585701,7.735571454,10.13552553,43.29393628,6.091729941,41.49217561,22.57430796,36.18735561,43.22187493,67.49064921,10.19279093,111.0388298,151.2358257,130.2432632,10.84947463,22.68073424,18.21637552,51.18757479,80.71013891,108.957233
mdtA,b2074,14.61330563,11.67437343,11.01495942,9.087128577,12.87907935,10.23400591,8.841954943,23.36776202,14.92088783,17.0236681,9.950293521,8.834434721,5.362595602,4.050910203,4.956547921,9.61758425,6.283810936,16.93602549,7.227268297,15.41742366,27.2070145,3.788219425,9.494532213,15.33600887,18.40575677,13.91294165,10.09830455,11.84376295,24.93179828,35.02242162,37.38729521,42.25841576,10.37638708,8.197113189,9.445528046,18.20935038,12.20911847,13.32114116
ydfA,b1571,14.61330563,11.67437343,16.87398039,490.3969049,216.4843001,217.025903,275.8689942,304.2780927,221.6817621,317.2215227,48.78853597,199.4619039,226.5696642,220.1460166,234.5155245,68.25382371,284.0867084,266.6978329,359.4780405,261.7201675,310.2501543,139.4064748,63.96316438,32.54989639,80.80576144,153.5221147,90.29072301,159.232813,257.8312797,157.2619706,379.7762093,70.13098785,14.12954836,106.9938985,453.3853462,213.8130173,281.5279083,225.6758031
ymdA,b1044,14.61330563,9.728644522,12.18676361,11.70545376,13.31320562,14.29511936,70.73563955,45.74115119,29.84177567,35.70818187,33.38162988,7.067547777,100.5486675,16.76238705,12.46217763,33.50642255,4.676324418,36.36788631,11.94070414,45.12416682,42.68945921,18.18345324,9.327961472,23.78646274,39.50503893,26.86637008,20.59262104,24.34551274,35.67476826,56.93967902,50.17768568,48.55222236,6.181677408,3.451416079,11.80691006,382.3963579,30.64249342,34.4782477
ybeT,b0647,14.60452887,9.297428927,11.59389403,20.43375939,18.22235241,11.32370143,18.39126628,19.00595894,21.56903631,33.14509301,29.59236378,32.66777639,40.32092152,24.81437333,8.916427828,11.16209952,8.543771098,17.63852123,7.06590743,13.95190455,19.60432569,22.14777367,7.865740485,12.66806778,8.580455629,14.56385467,16.91934269,19.97434617,30.99409842,43.18719541,38.71685763,42.96312769,8.439541048,25.22332183,9.734850527,37.97451273,38.75861329,23.4937773
pbl,b2854,14.60362153,11.46548802,12.79246757,98.20970014,132.1262872,63.27779927,210.0553177,209.7078969,181.1355949,167.9204121,148.1268348,188.5054095,97.29432895,170.1698871,78.70564524,237.4685357,241.114262,199.4853631,155.1479416,175.8676275,165.5891526,181.5887123,63.64525601,17.08384224,101.3579491,127.3653648,118.3973361,103.666283,150.3717595,128.9403694,188.5756177,129.3867927,9.312018452,58.87306155,136.2184104,146.8332508,178.1894498,200.2517564
rsxD,b1630,14.59030704,14.90439365,12.42842748,11.43493858,24.55703502,12.44334366,3.125994269,8.788791213,13.18786687,12.47751477,14.37395961,2.313581897,1.974893564,3.621561999,4.506025597,18.46351183,10.67738663,5.042173206,23.88496895,1.772582946,2.657126297,3.392870972,3.729674599,18.81070499,12.96147813,23.1805346,5.833603693,7.560324605,6.688444835,41.80543545,39.71180723,36.55552908,12.22826352,5.084238984,5.101833845,8.133720611,6.770862568,7.695376772
idnT,b4265,14.5837838,8.738091625,9.084678331,9.319557443,11.49250635,7.064860643,7.732691505,7.521074662,11.3359992,16.09510439,6.676325975,6.867657537,12.67522597,6.867499179,4.686190762,2.053255523,3.039610871,3.370998375,9.061223335,8.532569725,8.811191837,2.578744277,9.134133701,9.469060767,8.064251748,10.20573149,6.364991957,6.53201472,12.83996825,33.11210771,40.46414439,31.24016732,10.22786626,15.09210122,6.883786349,7.080820704,18.55960113,9.384162184
ydbA,b4492,14.58036564,12.86626476,15.05104502,17.97565555,18.25922347,13.37494862,9.691587625,19.13761823,20.29249183,19.3581794,36.00789368,7.435515656,6.484999332,4.140417424,9.794393755,53.54690696,9.475283766,12.77009577,10.51058101,16.52543295,13.33541699,6.924287784,9.6688504300000009,13.27120961,20.60637989,18.71359375,14.55035272,16.1511186,20.61116115,40.04466293,39.84576862,38.54139065,12.90605951,20.95783183,14.54140834,12.99775181,12.56554499,14.46273908
diaA,b3149,14.57209495,10.78546174,16.82639443,187.3372968,300.0774803,38.07634008,40.61015651,71.91789033,170.4811521,87.67916219,515.805489,127.2716669,88.46921678,74.33310318,69.07968514,427.4761861,322.1678934,78.6794443,446.2371615,78.61225407,77.44961156,14.07910017,59.09287268,6.609116018,50.24267987,32.41888311,29.26869995,40.98890552,65.9168307,123.5780512,178.1565048,59.80713685,10.25647419,61.03925696,80.61462515,200.9439235,131.9415992,131.2729714
yjaG,b3999,14.57209495,11.29905516,28.70384933,746.7472804,1062.188719,1634.881413,412.6365328,271.3981701,1018.38576,321.7825252,141.66011459999999,467.2155329,564.4336031,678.1420802,522.4338093,145.4401737,935.0275066,533.0626465,1502.276481,520.9054411,504.3747245,266.2229851,227.9296518,21.81008286,142.1962638,244.1547134,287.6695081,666.9381237,514.0656732,289.6211471,493.9557902,471.8118574,19.58054164,266.0218363,486.596526,662.3707107,1202.13457,467.1773394
pssA,b2585,14.57019853,11.41609083,13.37308574,10.06440039,17.44700975,37.376619410000004,13.63069514,16.2443565,29.42678258,29.80703553,171.9301645,6.323961138,27.91634392,6.42805403,7.559518852,40.68872355,9.011235769,17.39196507,12.86948737,15.57382749,16.60116076,26.07904119,7.818506266,10.3698785,648.6708322,52.98550862,40.45629974,114.4547712,23.69229381,52.19670533,38.4843607,48.82275261,8.737187537,11.51490143,14.48871559,7.974063226,11.236710800000001,19.47202726
aceA,b4015,14.55731595,12.09482979,9.413224309,112.2363944,117.3531464,128.7845361,135.5034677,150.248595,208.9414309,101.651391,109.2768757,123.7245094,315.8753727,195.1681332,103.0623392,127.7266539,182.3766523,176.4543287,141.2369313,150.6766815,135.5557923,204.1785827,68.97483761,11.07444751,82.21341225,84.8783186,194.2807281,139.6928731,139.1800573,160.116746,84.91643142,526.6541617,10.97882148,70.13912217,89.20052693,96.33873885,103.2511143,174.3535324
aqpZ,b0875,14.55731595,6.541674765,9.245131018,21.26526173,35.28897681,13.39887363,130.0072272,56.16492178,81.69737353,72.96266833,7.482089455,26.40175894,38.16226439,13.02456741,8.63367165,10.84786477,90.40221988,49.86752768,142.8333594,68.77545425,78.4333289,11.95509799,16.42732131,15.15253797,34.61334915,13.33392505,23.07793737,39.52458825,98.49702868,42.9462932,86.88644559,42.72347536,11.08438708,7.735932592,9.879805197,14.48240881,12.87777202,28.56974966
gnsB,b1550,14.55731595,10.46667962,26.8949266,368.9660996,78.88124229,280.7937866,359.8980557,247.8388612,311.5010967,183.1511878,347.629387,805.4296593,258.4216329,438.8277327,1027.914789,263.6865591,150.9324019,315.8276753,241.1545475,357.3626544,337.4519855,278.2277351,210.2697128,33.67230661,83.71600725,142.802036,291.1370561,194.6733451,319.84275,711.4499138,446.3405225,132.2009426,30.08619349,433.2122251,2228.601772,386.548657,321.0857823,357.8244056
leuZ,b1909,14.55731595,3.488893208,3.361865825,0,0,0,0,3.56602678,3.822099346,2.978068095,0,0,2.403922166,4.007559202,6.094356459,2.22520303,0,0,2.253780818,0,0,2.17365418,0,0,3.219846433,6.882025832,2.840361522,4.719353821,0,38.89475611,10.58515073,32.24413235,0,6.188746073,5.64560297,2.106532191,0,7.493704829
nadA,b0750,14.55731595,11.04816183,11.76653039,43.08286792,79.91915337,51.65362879,101.204813,91.52802067,62.74613094,116.6410004,54.10126221,65.71104446,255.617057,55.27092067,39.78260466,89.74985554,43.14849915,73.30952787,35.30923282,66.75264677,65.40602914,106.1467791,48.98328537,13.46892264,82.91104564,55.91645989,102.4897116,75.90294061,55.48787101,94.26576307,74.97815101,230.5455463,6.59784945,31.97518805,45.16482376,53.71657086,72.1155233,104.2873922
rpmF,b1089,14.55731595,15.70001944,15.12839621,23.19846734,12.45493299,31.45822505,122.0799572,65.97149542,51.59834118,104.2323833,13.81308822,91.52609765,173.082396,8.015118405,16.25161722,18.91422576,15.7221252,69.04734602,7.888232864,91.70060567,115.3589855,135.8533863,63.31985669,11.2241022,51.51754292,20.6460775,143.4382569,605.2571275,85.77601021,108.5811941,42.34060293,167.6694882,14.25135481,52.60434162,29.63941559,25.27838629,61.81330568,86.17760553
wzxC,b2046,14.55731595,11.698053700000001,11.27213835,18.97465676,154.099269,11.37704871,52.97281566,130.2648606,40.24445782,120.8745286,11.10463955,30.81240572,12.44383239,23.45600827,186.176615,8.639023528,145.0134842,74.16196424,112.0261642,120.4165393,110.6025677,7.543858625,249.7655613,15.58169482,33.33488072,20.24125245,16.37384878,18.18339266,114.7671044,39.65739839,169.9850676,45.52112802,19.00180642,136.88050140000001,352.3520442,166.4160431,504.6066588,63.25568488
yjhY,b4656,14.55731595,12.79260843,11.20621942,8.101052088,11.07105155,6.21397038,2.113938653,4.754702373,10.19226492,11.91227238,9.208725483,5.63237524,1.602614778,1.335853067,6.771507177,5.192140403,0,2.557309112,5.258821909,0,10.06246602,2.898205574,3.185904739,7.482734802,5.366410721,5.735021527,14.20180761,8.652148671,12.59986591,39.975166,36.45996363,34.39374117,8.445247296,2.062915358,5.64560297,9.830483556,8.012835922,7.493704829
ymgI,b4593,14.55731595,12.21112623,8.404664562,5.523444605,9.341199744,9.32095557,1.58545399,10.69808034,15.28839739,2.978068095,2.302181371,7.04046905,1.201961083,6.011338804,2.031452153,2.22520303,2.09628336,5.114618224,7.888232864,2.697076637,5.390606797,2.17365418,3.584142832,22.4482044,8.049616082,3.441012916,4.260542284,7.079030731,7.269153408,25.92983741,38.81221935,33.85633896,7.91741934,3.094373037,4.234202227,7.372862667,6.868145076,5.620278622
yfjI,b2625,14.55112135,11.83996738,14.93526775,40.48802416,42.13918996,30.62528859,128.5432122,138.1797441,63.67454868,51.81838485,14.77314684,55.08343147,40.19664746,50.56772309,26.69846798,20.59496421,87.30797184,87.57423437,105.9660607,80.54503762,60.40232263,23.60495944,22.85208798,29.91820264,85.42869152,91.29666184,27.86575953,29.99299971,60.10197903,61.99713784,79.2459937,66.25140129,7.034711312,20.23851641,31.17694151,34.18408727,31.57154774,50.86152852
ugpA,b3452,14.54747993,7.861796519,5.599323823,16.6673673,116.7369452,13.01312463,142.9051096,343.4348831,43.81210501,158.4312104,8.570959022,92.15403137,7.772140247,14.33108586,62.09655095,6.758302446,69.21276106,297.3994985,60.94345158,322.3735521,279.2771397,4.685105969,164.8059911,13.195903940000001,68.45437028,54.614455,13.63565447,10.17212073,282.0235059,294.3715452,248.2027123,34.11777787,41.26687351,158.2520913,74.11761196,179.966169,175.2885202,112.696713
wbbH,b2035,14.54234699,13.00487185,11.77949388,10.70611114,12.22547193,9.554578493,4.255048754,9.570519172,21.65528781,14.43099835,4.805581679,5.458625875,5.017955782,5.228370939,4.997685631,5.142564329,4.063233042,6.863318028,10.24919863,4.825617839,4.179452468,4.213201162,4.987701764,23.76393464,12.96215813,17.95695686,9.105220613,7.916139763,10.62155989,38.17818605,41.82359042,52.64331222,9.680011923,5.997833598,8.628048755,7.852112278,6.656274277,7.541864886
fimI,b4315,14.54114116,11.80408869,8.666143015,11.39057021,10.7020165,11.26282131,4.086948063,8.043371514,21.55239354,8.156597616,2.967255989,5.444629399,3.485687141,5.488129686,7.527658811,1.792524663,3.715079954,2.060054562,7.262182636,3.041703096,2.431762622,2.451398881,1.154890468,18.08327577,8.300048582,9.978937457,5.033751809,9.124084053,5.621478636,33.42067932,31.83386072,37.40319352,10.20467382,5.982454538,5.002631521,5.769557611,5.532672422,8.451233779
rbsR,b3753,14.53972403,17.11771169,14.13811851,20.51851204,88.57050285,24.29502845,76.12095108,15.62156746,18.75253577,33.1366308,17.74974882,27.38763731,10.7413924,13.86906062,24.02759873,13.4520582,7.897478397,15.45974481,9.083213328,8.506791569,17.19131279,12.56910604,64.47847688,9.440453333,1361.703212,452.8206665,31.85323858,25.01542682,14.01123829,90.58796293,58.11706122,30.79265932,23.0298832,23.3153062,13.84963629,26.57667199,64.98800719,53.50867481
yhjV,b3539,14.53671598,13.36311927,12.64664149,13.60017964,13.91388348,7.968977345,26.45913309,52.43909663,11.50235558,29.33116124,7.873025914,21.76567649,4.439318529,7.126650091,15.28380275,4.261473727,8.315916535,26.41145425,15.56916042,27.67047965,32.88778694,7.73082666,14.38165488,21.80228909,14.09442212,14.59184251,10.10204051,13.71840468,36.19489782,41.23394545,46.57632755,43.22538874,10.83043212,21.58763076,17.95541416,5.474996401,5.637062468,38.44058491
glnE,b3053,14.5327207,10.68404467,11.83930573,32.88170149,26.6985364,100.1166102,60.68923667,29.15707007,47.75404379,81.16572073,6.344977167,20.35268012,127.94349,31.47859464,19.72031641,3.338979415,85.571305,30.38526096,69.70775097,37.00149913,30.17601347,10.65021689,19.46362394,11.13639538,25.34056543,14.64701485,16.70024599,11.99523194,54.04811296,47.44448338,46.3533475,55.59133567,11.05596128,15.7300019,16.51055694,84.89302484,192.5510219,37.51995929
nrdE,b2675,14.52474014,12.31115743,12.54469653,194.5457616,122.6709286,133.736158,216.1938365,228.3803248,299.9679788,248.7040895,138.3820293,238.3833893,247.1669064,339.798983,212.7427613,192.5998807,256.0925299,267.5016864,211.4361622,272.0577039,224.4995479,372.1326357,117.7503708,10.92583935,142.2181401,133.1455431,364.2733859,323.4902528,239.9938956,262.9249247,147.1163234,137.5809776,12.07434133,109.4412662,217.9913382,123.4604636,127.862768,214.4300055
fabB,b2323,14.52154859,11.9325291,13.17487958,36.68001494,27.80683648,44.66386634,387.4818387,49.03943952,50.38221866,196.0695643,98.75057093,3.611916309,4.62474461,4.854365324,10.56654597,100.2052116,40.03025619,62.50013203,26.65774167,49.00462342,41.48250734,21.99289414,2.724065969,9.597021048,8.947533945,8.09103037,18.61937234,19.67170456,48.48007374,27.48276071,40.72812296,33.77315386,13.76502684,4.409671649,7.844197738,17.11104526,14.68129291,10.67898968
yqjA,b3095,14.51779383,8.698552749,12.3521948,5.508448828,10.6233252,8.561782718,4.577011971,6.083222153,15.04627344,8.98810597,4.229346772,3.325904836,5.993489202,3.681151666,3.731989023,2.335959742,2.750779069,4.026893986,6.210644879,4.60089544,2.263567017,5.134151502,7.211533239,17.08501349,13.52044113,14.90067584,7.454342457,5.883176369,9.538708092,34.45089823,33.79904087,27.50234818,5.402474373,3.248391604,7.037844426,3.59349609,4.956873935,9.341699911
cca,b3056,14.51501867,10.28927827,10.38678158,152.8108428,96.78458019,218.6023624,11.13272777,13.27114567,103.8630048,56.25159615,21.33837842,34.01245484,32.07169767,86.10915342,15.40558872,22.18737549,12.95330541,36.27292198,11.5526731,15.52941463,14.9892805,8.699879806,21.81149068,10.08810348,38.20936408,45.18308243,24.93053394,14.08378592,29.40046938,138.8313631,50.29441675,33.28250271,10.22938247,32.15750381,12.88373075,42.15614662,88.49596616,61.82760098
secE,b3981,14.51182434,9.485428409,10.66341816,94.10568746,196.1165426,153.631922,290.237171,285.1985636,96.11982653,409.5541615,13.56128714,416.6417575,33.22295556,258.3153687,76.86189669,24.70323051,183.8014699,193.5163754,138.8892429,194.9269998,187.5931165,73.37781025,93.65439889,10.17184262,79.51511386,151.2432708,74.64825126,98.3690312,197.6301083,153.4772896,107.1195202,48.21505415,14.35032255,99.55178254,101.6870129,312.6060856,420.9153441,228.3530913
yebW,b1837,14.51182434,25.29447576,25.89687268,109.1225525,118.5164718,280.8666065,71.84088391,90.48792953,197.4353194,240.1998048,421.4430772,126.3324165,107.8384459,157.0775353,75.48114406,183.5097124,275.4647352,104.2902622,262.4598193,75.77099678,110.4063655,66.97571943,56.30091031,26.44679081,37.93381579,70.16440399,90.09271704,74.846002,108.0377925,143.9308553,473.2444473,265.9133289,22.96051609,165.4522583,145.8153392,30.54471676,56.01830828,89.98300252
